url_id,url,titulo,precio,metros,habitaciones,calle,latitud,longitud,fecha_publicacion,descripcion,ocupado,habitable,anunciante,baños,año_construccion,terraza,balcon,garaje,ascensor,reforma,jardin,piscina,aire_acondicionado,publicacion_mes,publicacion_dia_semana,antiguedad_dias,zona_Cala Sant Francesc - Santa Cristina,zona_Centre,zona_Els Pavos,zona_Els Pins,zona_La Plantera,zona_Mont Ferrant - Sant Joan,zona_Semicentre,zona_Urbanitzacions,tipo_casa,tipo_estudio,tipo_otro,tipo_piso,precio_m2,ratio_habitaciones_baños,n_extras,zona
107071127,https://www.idealista.com/inmueble/107071127/,Piso en venta en Semicentre,207000,85,3,"carrer anselm clavé,62",41.677296,2.7873864,2025-04-03," ¡Bienvenidos a este encantador piso en Blanes! Situado en la tranquila zona de Mas Florit - Ca la Guido, este luminoso piso ofrece una oportunidad única para disfrutar de la Costa Brava. La vivienda cuenta con un amplio y acogedor salón-comedor que se abre a un balcón soleado, perfecto para relajarse o disfrutar de momentos al aire libre. La cocina independiente, totalmente equipada, dispone de un práctico pasaplatos que comunica con el comedor, brindando funcionalidad y comodidad en el día a día. También cuenta con una galería, ideal como espacio adicional para almacenamiento o lavandería. El piso incluye dos baños: un bonito baño en suite ubicado en el dormitorio principal, que ofrece privacidad y confort, y otro baño completo con bañera. El dormitorio principal es amplio y luminoso, mientras que las otras dos habitaciones son perfectas para familiares, invitados o como oficina. Un valor añadido de esta vivienda es su trastero, que proporciona un espacio extra para guardar enseres y mantener la casa organizada. El edificio está en perfeto estado de conservación y cuenta con una comunidad de vecinos tranquila y agradable. Su ubicación es inmejorable, con todos los servicios necesarios a poca distancia: supermercados, colegios, zonas verdes y transporte público. Además, la playa de Blanes se encuentra a pocos minutos, lo que le permitirá disfrutar del mar y del estilo de vida mediterráneo siempre que lo desee. Blanes, conocida como la puerta de entrada a la Costa Brava, es un lugar que enamora por su encanto único. Este municipio combina la belleza de sus paisajes con una rica historia y una vibrante oferta cultural. Sus playas, como la extensa S'Abanell o la tranquila cala Sant Francesc, ofrecen opciones para todos los gustos. Además, Blanes es hogar de los reconocidos jardines botánicos Marimurtra y Pinya de Rosa, ideales para los amantes de la naturaleza. También destaca el castillo de Sant Joan, desde el cual se pueden disfrutar vistas panorámicas espectaculares, y su famoso Concurso Internacional de Fuegos Artificiales, que ilumina el cielo cada verano. Blanes es el lugar perfecto para quienes buscan calidad de vida en un entorno natural privilegiado. No deje pasar esta oportunidad de vivir en un entorno inigualable. ¡Contáctenos para más información o para concertar una visita! [IW]. ",0,1,Sale and Rental Spain,2,1997.0,1,0,0,1,0,0,0,1,4,3,14,0,0,0,0,0,0,1,0,0,0,0,1,2435.294117647059,1.5,3,Semicentre
105013902,https://www.idealista.com/inmueble/105013902/,Estudio en venta en Els Pins,116000,23,0,carrer vila de paris,41.66407367300141,2.783408558724116,2024-12-24," Finques Sa Palomera presenta: tu nuevo hogar en Los Pinos, Blanes Te ofrecemos este encantador y funcional estudio de 23 m², ubicado en el deseado barrio de Los Pinos, Blanes. Este espacio, cuidadosamente diseñado, aprovecha cada rincón para ofrecerte comodidad y practicidad, siendo ideal tanto para vivir como para invertir. Detalles del estudio: Baño completo: Moderno y en excelente estado. Cocina equipada: Totalmente amueblada y lista para su uso desde el primer día. Distribución eficiente: Perfectamente diseñada para maximizar cada metro cuadrado. Terraza privada: Pequeña pero encantadora, ideal para disfrutar de tus mañanas con un café o relajarte al final del día. Ubicación estratégica: Ubicado en Los Pinos, una zona que combina la tranquilidad residencial con la proximidad al dinámico centro de Blanes y sus hermosas playas. Este equilibrio perfecto hace de este estudio una opción destacada tanto para quienes buscan su primera vivienda como para aquellos interesados en una inversión rentable en una ubicación privilegiada. ¡No dejes escapar esta oportunidad única! Contáctanos ahora mismo para más información o para programar una visita. Finques Sa Palomera, la porta a la seva vivenda. ",0,1,Finques sa palomera,1,1985.5,1,0,0,1,0,0,0,1,12,1,114,0,0,0,1,0,0,0,0,0,1,0,0,5043.478260869565,0.0,3,Els Pins
101372511,https://www.idealista.com/inmueble/101372511/,Piso en venta en Els Pavos,250000,97,3,"carrer provença,4",41.67561905639978,2.781819036155578,2025-04-14," Maravilloso piso situado en una finca con ascensor y plaza de parking en el barrio Mas Torrents de Blanes. Consta de un soleado y amplio salón-comedor con salida a la terraza, una cocina-office también con acceso a la terraza, un dormitorio-suite con su propio baño, un dormitorio doble, un dormitorio individual, todos con salida al balcón, y otro cuarto de baño. El piso se encuentra en perfecto estado. Los muebles que aparecen en la foto pueden adquirirse opcionalmente. Organice la visita, le va a gustar sin duda! ***La descripción expuesta es meramente informativa, puede contener errores involuntarios y no tiene valor contractual. ***. ",0,1,QS Estate Agency,2,2009.0,1,0,1,1,0,0,0,1,4,0,3,0,0,1,0,0,0,0,0,0,0,0,1,2577.319587628866,1.5,4,Els Pavos
107935080,https://www.idealista.com/inmueble/107935080/,Piso en venta en calle de Mallorca,260000,70,2,carrer de mallorca,41.66634913537327,2.7787457083287403,2025-04-16," Housfy vende encantador piso en Blanes. Una vivienda luminosa y ubicada en un entorno idóneo para disfrutarlo. Este piso fue construido en el año 1999. Características: - Perfecto piso de 70 m2 en Els Pins. (Los metros cuadrados están verificados con la Dirección General de Catastro) - Contamos con todas las comodidades posibles de 2 habitaciones y 1 baño, perfecto para una familia. - Con una apropiada cocina equipada con todo lo necesario. (El horno, la vitrocerámica y la caldera se han cambiado recientemente) - Cálido salón-comedor con amplio espacio de luz natural con acceso directo a la terraza.  - Terraza de 15m² con acceso a la zona comunitaria.  - Exterior. - Ascensor. - Piscina comunitaria para practicar un de los deportes más completos. - Además de un funcional jardín comunitario con zona infantil y piscina.  No lo dudes más y contacta con nosotros para agendar una visita, conseguiremos la vivienda de tus sueños. El precio de venta no incluye gastos de la compraventa como notaría, registro, impuestos, ni tampoco honorarios agencia. Esta publicación no es vinculante. Consulta siempre la nota simple con Housfy antes de formalizar la compraventa. Sobre nosotros Housfy es la plataforma integral de servicios inmobiliarios. Nuestra combinación de expertos y tecnología pone al alcance de todo el mundo servicios cómodos, claros y seguros. AICAT número: 7922 Para tu seguridad, nunca cobramos honorarios ni reservas de inmuebles en alquiler antes de la firma del contrato de reserva Nos encargamos de la gestión y asesoramiento de la compra. ¡Olvídate de todo! Hacemos los trámites por ti. Y, si además necesitas financiación, ponemos a tu disposición un bróker hipotecario para ayudarte a conseguir las mejores condiciones para tu perfil económico. ¿Tienes alguna duda? Pregúntanos sin compromiso o visítanos en housfy. com. ",0,1,Housfy,1,1999.0,1,0,0,1,0,0,1,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3714.285714285714,2.0,3,Els Pins
106792099,https://www.idealista.com/inmueble/106792099/,Piso en venta en avenida Vila de Madrid,210000,100,2,avinguda vila de madrid,41.65688477128467,2.7789646683159557,2025-03-06," ¡Descubre tu nuevo hogar en la encantadora localidad de Blanes! Este piso, ubicado en la prestigiosa zona de Los Pinos, te ofrece la oportunidad de vivir a un paso del mar y a solo 10 minutos caminando del centro del pueblo. Con 120 m² construidos y 97 m² útiles, esta vivienda es perfecta para disfrutar de la costa con todas las comodidades. El piso cuenta con dos habitaciones dobles exteriores que se abren a un balcón privado, permitiendo la entrada de luz natural y brisa marina. El salón comedor es amplio y luminoso, ideal para reuniones familiares o momentos de relax. La cocina independiente está completamente equipada, lista para que prepares tus platos favoritos. El baño completo dispone de un moderno plato de ducha. La joya de este inmueble es su terraza esquinera de 20 m², perfecta para disfrutar del sol y las vistas. Además, el edificio ha sido recientemente reformado, incluyendo fachada y barandas, garantizando un aspecto moderno y seguro. Disfruta de la zona comunitaria con dos piscinas de agua salada y una zona de hamacas, todo un lujo para los días calurosos. Este piso se encuentra en la primera planta con ascensor, y está equipado con ventanas de aluminio doble cristal, armarios empotrados, suelo de parquet, puertas de madera, puerta de seguridad y sistema de alarma. Todo listo para entrar a vivir. No pierdas esta increíble oportunidad de vivir cerca del mar en un entorno privilegiado. ¡Ven a visitarlo y enamórate! ",0,1,Elegance Estate,1,1980.0,1,0,0,1,0,0,1,0,3,3,42,0,0,0,1,0,0,0,0,0,0,0,1,2100.0,2.0,3,Els Pins
107389173,https://www.idealista.com/inmueble/107389173/,Piso en venta en La Plantera,245000,190,3,carrer béjar,41.66839367930616,2.775473038042611,2025-04-16," Este magnífico piso en venta se encuentra ubicado en Blanes, en la zona plana del pueblo y cerca de todos los servicios. Se sitúa en la cuarta planta del edificio y cuenta con una superficie total de 190 m², de los cuales 115 m² son útiles. Dispone de tres habitaciones dobles, dos baños completos. Entre sus características, destacan; ascensor, balcón, calefacción de gas natural, carpintería exterior de aluminio, carpintería interior de aluminio y madera, cocina, comedor, lavadero, terraza y trastero. Además, cuenta con una orientación sureste que le proporciona mucha luminosidad y sol durante gran parte del día. Este piso es ideal para aquellos que buscan amplitud y comodidad en un entorno tranquilo y bien comunicado con todos los servicios necesarios cercanos. No pierdas la oportunidad de visitarlo. CONROMA es una empresa innovadora con un ambiente familiar muy competitivo, que cuenta con más 20 años de experiencia en el sector inmobiliario. Nuestro equipo de agentes proporciona un asesoramiento profesional y personalizado a fin de obtener los mejores resultados. Con una inversión permanente en tecnología, nos colocamos entre las inmobiliarias más eficientes de la zona, ya que nos volcamos en todos los pasos del proceso de comercialización, control y conocimiento del perfil de nuestros clientes, ofreciendo eficacia, flexibilidad y creatividad. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del Código civil de Cataluña, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en Cataluña, informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación (ITP o IVA +AJD) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Conroma La Selva Blanes,2,1985.5,1,0,0,1,0,0,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1289.4736842105262,1.5,2,La Plantera
106678280,https://www.idealista.com/inmueble/106678280/,"Piso en venta en calle Sant Bonós, 22",181250,49,1,"carrer sant bonós, 22",41.673397191328206,2.7888824786952617,2024-11-27," ¡Presentamos nueva promoción en Blanes! Residencial Sant Bonós ubicado en la mejor zona de Blanes. Edificio compuesto de 3 plantas incluido planta baja con viviendas de 1, 2 y 3 habitaciones incluido dúplex, amplios balcones en cada una de las viviendas, ascensor y plazas de parking subterráneo (no incluidas en el precio). PRECIO DESDE 181.250 € Las viviendas ofrecerán acabados de primera calidad. Esta promoción ofrecerá todas las comodidades que uno pueda desear, como las cocinas bien diseñadas, equipadas con horno, placa de inducción y campana extractora, sistema de aerotermia con aire acondicionado frío/calor por conductos en toda la vivienda y suelo de cerámica de máxima calidad. Ubicación perfecta, a 5 minutos de la playa, rodeada de servicios y a escasos minutos del paseo marítimo. Cuenta con buenas comunicaciones, con fácil acceso a la N-ll y C-32. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Blanes.com,1,1985.5,0,0,0,1,0,0,0,0,11,2,141,0,1,0,0,0,0,0,0,0,0,0,1,3698.9795918367345,1.0,1,Centre
100991782,https://www.idealista.com/inmueble/100991782/,Casa o chalet independiente en venta en paseo Cortils i Vieta,2910000,600,6,passeig cortils i vieta,41.67220716272651,2.790415891742099,2025-04-16," Bienvenidos a esta villa situada en Blanes, La Selva, Girona. Esta propiedad ofrece un entorno de lujo y confort, con vistas panorámicas al mar que invitan a disfrutar de la tranquilidad y la belleza natural. Villa exclusiva a primera línea del mar y con acceso directo a la cala Sant Francesc (Blanes) Ubicada en una de las mejores zonas residenciales de la costa Brava y a solo 60 km de Barcelona. Esta ubicación garantiza a los propietarios de las villas paz, tranquilidad y hermosas vistas no solo al mar, sino también a las colinas circundantes. Cabe destacar que la urbanización está vigilada, tiene su propia playa en forma de una acogedora y pintoresca bahía rodeada de rocas. Los residentes cuentan con canchas de tenis, un club social y un restaurante en la playa. El puerto deportivo más cercano está a 5 minutos en coche. La casa de 600 m2 cuenta con un amplio salón chimenea y salidas al porche, cocina independiente totalmente equipada, 6 dormitorios, 5 baños, garaje para 2 coches, bodega. Con una parcela de 2000 m2, piscina y hermoso jardín y unas espectaculares vistas al mar ya que la casa se encuentra en una colina.   Consulta nuestro exclusivo servicio de Rehabilitaciones. ",0,1,Cottage Properties,5,1979.0,0,0,1,0,0,0,1,0,4,2,1,0,1,0,0,0,0,0,0,1,0,0,0,4850.0,1.2,2,Centre
25140690,https://www.idealista.com/inmueble/25140690/,Casa o chalet independiente en venta en calle Pere Puig i Llensa,990000,450,4,carrer pere puig i llensa,41.67504655905693,2.791264535468244,2024-11-20," Descubre esta impresionante masía catalana ubicada en el corazón de Blanes, donde la tradición se encuentra con el confort moderno. Con una parcela de 700 m², esta propiedad ofrece vistas panorámicas sobre la ciudad y el mar, creando un entorno idílico para disfrutar cada día. La casa, con una superficie construida de 450 m², se distribuye en dos plantas y una buhardilla. En la planta baja, encontrarás una cocina independiente, un comedor acogedor y un amplio salón con chimenea, ideal para las noches de invierno. La planta superior alberga tres dormitorios dobles con armarios empotrados, uno de ellos en suite, y un baño completo. La buhardilla ha sido transformada en un elegante dormitorio en suite con baño propio, perfecto para invitados o para disfrutar de privacidad. Además, la casa cuenta con climatización centralizada, asegurando confort durante todo el año. El garaje tiene capacidad para dos coches y el sótano abierto ofrece una sala polivalente que se adapta a tus necesidades. El exterior no se queda atrás, con una gran parcela que incluye una terraza con zona de barbacoa y un pequeño huerto para los amantes de la jardinería. Construida en 1958 y mantenida en excelente estado, esta masía combina el encanto del pasado con las comodidades del presente. Con orientación sur y este, disfruta de una iluminación natural envidiable. No pierdas la oportunidad de vivir en un lugar único que ofrece tranquilidad y belleza en cada rincón. Gastos notariales, registrales e impuestos no incluidos en el precio. ¡Ven a descubrir tu nuevo hogar en Blanes! ",0,1,Blanes.com,4,1958.0,0,0,1,0,0,0,0,1,11,2,148,0,1,0,0,0,0,0,0,1,0,0,0,2200.0,1.0,2,Centre
106678268,https://www.idealista.com/inmueble/106678268/,"Piso en venta en calle Sant Bonós, 22",237800,60,2,"carrer sant bonós, 22",41.673397191328206,2.7888824786952617,2024-11-27," ¡Presentamos nueva promoción en Blanes! Residencial Sant Bonós ubicado en la mejor zona de Blanes. Edificio compuesto de 3 plantas incluido planta baja con viviendas de 1, 2 y 3 habitaciones incluido dúplex, amplios balcones en cada una de las viviendas, ascensor y plazas de parking subterráneo (no incluidas en el precio). PRECIO DESDE 181.250 € Las viviendas ofrecerán acabados de primera calidad. Esta promoción ofrecerá todas las comodidades que uno pueda desear, como las cocinas bien diseñadas, equipadas con horno, placa de inducción y campana extractora, sistema de aerotermia con aire acondicionado frío/calor por conductos en toda la vivienda y suelo de cerámica de máxima calidad. Ubicación perfecta, a 5 minutos de la playa, rodeada de servicios y a escasos minutos del paseo marítimo. Cuenta con buenas comunicaciones, con fácil acceso a la N-ll y C-32. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Blanes.com,1,1985.5,0,1,0,1,0,0,0,0,11,2,141,0,1,0,0,0,0,0,0,0,0,0,1,3963.3333333333335,2.0,2,Centre
105980095,https://www.idealista.com/inmueble/105980095/,"Estudio en venta en avenida del Mediterrani, 5",127500,30,0,"avinguda del mediterrani, 5",41.66500504207291,2.7833923188077305,2025-03-10," ¡Descubre tu oasis junto al mar! Este encantador estudio de 30 m² te ofrece la oportunidad de vivir en primera línea de mar, con vistas panorámicas desde una terraza privada en la planta 10. Imagina despertar cada mañana con el sonido de las olas y disfrutar de una iluminación natural excepcional gracias a su orientación sur. El edificio, construido en 1972, cuenta con ascensor para tu comodidad. La cocina y el baño han sido recientemente reformados, proporcionando un toque moderno y funcional a este acogedor espacio. Además, podrás disfrutar de una piscina comunitaria y un jardín, ideales para relajarte y desconectar. Aunque el estudio es de segunda mano y puede requerir algunas reformas adicionales, su ubicación privilegiada lo convierte en una oportunidad única para aquellos que sueñan con vivir frente al mar. No dejes pasar esta ocasión de hacer realidad tu sueño costero. ",0,1,Blanes.com,1,1972.0,0,0,0,1,1,0,1,0,3,0,38,0,0,0,1,0,0,0,0,0,1,0,0,4250.0,0.0,2,Els Pins
102270660,https://www.idealista.com/inmueble/102270660/,Casa o chalet independiente en venta en camino de Santa Cristina,695000,226,3,carrer camino de santa cristina,41.68073694570642,2.8053933238100295,2025-04-15," Bonita villa situada en la urbanización Santa Cristina, justo sobre el jardín botanico Piña de Rosa. Ofrece agradables vistas al mar y al bosque, así como gran proximidad a la playa y a Blanes y Lloret de Mar, dos de los municipios con más actividad durante todo el año y multiples servicios.  La propiedad se encuentra en buen estado y dispone de garaje amplio y a pie de calle, jardín, piscina, ascensor, tres habitaciones suites con baño completo y un luminoso recibidor. En la primera planta, tenemos un gran salón, terraza con vistas al mar, chimenea y cocina independiente totalmente equipada. También hay una suite con baño y muy buenas vistas al mar. En segunda planta, encontramos dos habitaciones con baño propio y un aseo de cortesía. En la parte superior, hay una gran piscina, jardín muy bien cuidado y terraza. Por su parte, el ascensor conecta todos los niveles desde el garaje.  Además, la propiedad dispone de licencia turística. ",0,1,Lucas Fox Costa Brava,3,2001.0,0,1,1,0,0,1,1,1,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,3075.221238938053,1.0,5,Cala Sant Francesc - Santa Cristina
103851635,https://www.idealista.com/inmueble/103851635/,Casa o chalet independiente en venta en paseo de Carles Faust,2450000,560,11,passeig de carles faust,41.675882574372025,2.801212791287493,2025-03-28," Majestuosa villa en una privilegiada ubicación en Blanes, frente al mar y al famoso jardín botánico de Marimurtra, rodeada de zonas verdes, con vistas espectaculares al mar y al puerto de Blanes. Además, está a poca distancia a pie de la ciudad y del puerto de Blanes.  La vivienda goza de sol durante todo el día, gracias a su orientación, con una gran fachada. Dispone de jardín en tres niveles con aproximadamente 2.500 m², con árboles frutales, olivos y otra vegetación típica de la zona mediterránea.  La vivienda consta de una casa principal, más otras tres casas adosadas prácticamente iguales entre sí, dos zonas de aparcamiento, una antigua torre de agua y varios accesos.  La casa principal es una gran villa de 450 m² que está distribuida en planta baja, primera planta y planta semisótano. La planta baja cuenta con un gran salón-comedor, una sala de estar con chimenea y con salida a una gran terraza de 50 m² que rodea la esquina de la casa y ofrece vistas al mar y acceso al jardín. También goza de cocina y un gran recibidor. La planta superior presenta dos dormitorios, un cuarto de baño y una terraza de 20 m². Por una escalera, bajamos a la planta semisótano que está destinada a garaje.  Las tres casitas que quedan adosadas a la casa principal son prácticamente iguales y con entradas independientes cada una. Se distribuyen en una entrada, una cocina, un salón con chimenea, una terraza de 5 m² con vistas al mar y en la parte baja, los dormitorios.  La parcela dispone de un porche con cuatro plazas de aparcamiento y debajo de la casa principal hay un garaje semiabierto con capacidad para otros cinco coches. La vivienda tiene una torre de piedra, con un trastero, un lavadero y un baño con ducha bajo la torre.  Esta vivienda goza de excelentes atractivos como su ubicación, orientación y dimensiones del terreno. Aunque se encuentra en buen estado de conservación, requiere de trabajos de actualización y mejora para aumentar el potencial de la finca. Actualmente no dispone de piscina, pero hay espacio y opción a hacerla.  Póngase en contacto para más información. ",0,1,Lucas Fox Costa Brava,9,1976.0,0,1,1,0,1,1,0,1,3,4,20,1,0,0,0,0,0,0,0,1,0,0,0,4375.0,1.2222222222222223,4,Cala Sant Francesc - Santa Cristina
104237602,https://www.idealista.com/inmueble/104237602/,"Casa o chalet independiente en venta en calle de la Cala, 10",3500000,680,7,"carrer de la cala, 10",41.68057478687336,2.8062159481904767,2024-08-09," Magnífica mansión con increíbles vistas al mar en la urbanización de Cala Sant Francesc, en Blanes. Privacidad en todas sus estancias y terrazas, orientación totalmente sur que nos asegura el máximo número de horas de sol en invierno y verano, un jardín maduro impecablemente cuidado poblado con palmeras, cocoteros, árboles de múltiples especies que proporcionan una agradable sombra donde cobijarse en las horas que más aprieta el sol, gran piscina de 12m con cloración salina, estanque de estilo japonés con nenúfares y peces exóticos, terrazas con diferentes ambientes frente a todas las estancias, sala de billar con bar, bodega, gimnasio, sauna, jacuzzi interior.. . 578m2 construidos a su disposición y la de su familia, con más de 250m2 de terrazas ocupando el espacio de 2 parcelas que suman 1801m2.  Toda la casa gira alrededor de una estancia central de doble altura inundada por la luz, y donde destaca una escalera que luce como una escultura. 7 dormitorios y 5 cuartos de baño, cocina totalmente equipada con barbacoa interior y despensa, salón con 2 ambientes, comedor interior y exterior, garaje para dos coches, zona de servicio incluyendo dormitorio y baño. Una casa de diseño de estilo contemporáneo que se encuentra en óptimo estado de conservación. La propiedad ha sido sometida a diferentes actualizaciones, la última incluyendo la sustitución de todas las ventanas por carpintería de aluminio de doble cristal. Dispone de instalación fotovoltaica y calefacción por conductos mediante fancoil con 2 calderas de gas nuevas (2022). Acceso al club privado de la urbanización: piscina, pistas de tenis, parking etc. Su ubicación es excelente, en la parte sur de la Costa Brava, un enclave con calas maravillosas y paisajes que quitan la respiración. La bienvenida a la Costa Brava está a cargo de la reconocida Blanes, una bella población costera a pocos kilómetros de Barcelona. Aquí encontrará un agradable lugar donde vivir y pasear. Descubrirá el pasado marinero de Blanes, sus mansiones modernistas y no olvide visitar sus encantadores jardines. En Barcelona & Costa Brava Sotheby’s International Realty disponemos de las villas más extraordinarias de la zona, situadas sobre los majestuosos acantilados abiertos mar y colmadas de sol y naturaleza. ",0,1,Barcelona & Costa Brava Sotheby’s Int. Realty,5,1986.0,1,0,0,0,0,0,0,1,8,4,251,1,0,0,0,0,0,0,0,1,0,0,0,5147.058823529412,1.4,2,Cala Sant Francesc - Santa Cristina
104394034,https://www.idealista.com/inmueble/104394034/,Casa o chalet independiente en venta en de la Cala,1500000,434,6,carrer de la cala,41.68057478687336,2.8062159481904767,2025-02-06," Casa con piscina infinita en la Cala de Sant Francesc, Blanes, a poca distancia de la playa. Consta de 434 m2 construidos y está situada en una parcela de 981 m2. Al entrar a esta vivienda encontramos la zona de día con un comedor impresionante que cuenta con mucha luz gracias a sus grandes ventanales, la cocina es independiente al salón y está completamente amueblada y equipada con electrodomésticos de alta calidad, también cuenta con salida al jardín. En la planta principal encontramos la zona de noche que ofrece dos habitaciones dobles en suite y acceso a el exterior. En el último piso encontramos un gran estudio que actualmente se utiliza como biblioteca con vistas despejadas al mar. La parte trasera del estudio da acceso a 3 habitaciones con balcón compartido y 2 baños completos. La planta baja da acceso a un amplio garaje, una sala de juegos de aproximadamente 40 m2 cuadrados y hay un espacio sobrante de aproximadamente 50 m2 cuadrados que se puede convertir en un estudio con entrada independiente. Esta propiedad se encuentra en la urbanización Cala de Sant Francesc Blanes a solo 1 km de la playa de Cala de Sant Francesc. La casa está a solo 34 minutos en coche del Aeropuerto de Girona y a 89 km del Aeropuerto de Barcelona. Walter Haus Real Estate es un grupo inmobiliario con sede en las principales capitales de España, en Madrid, Barcelona y la Costa Brava. Contamos con una experiencia de más de 20 años, con un dinámico equipo de profesionales con experiencia en el asesoramiento personal en constante formación y con una especialización muy concreta en cada zona de actuación lo que nos permite encontrar soluciones a las necesidades de cada cliente. ",0,1,Walter Haus Barcelona,6,1985.5,1,0,1,0,0,1,1,1,2,3,70,0,1,0,0,0,0,0,0,1,0,0,0,3456.221198156682,1.0,5,Centre
106680514,https://www.idealista.com/inmueble/106680514/,Casa o chalet independiente en venta en calle de Mas Marull,340000,215,4,carrer de mas marull,41.66858156961288,2.7788691115829214,2025-02-17," ¡Oportunidad única en Blanes! Descubre este chalet independiente para reformar, ideal para aquellos que buscan personalizar su hogar a su gusto. Con una superficie de 215 m² distribuidos en dos plantas, esta vivienda unifamiliar ofrece un amplio salón-comedor, cuatro dormitorios, cocina y tres baños. Además, cuenta con un vestíbulo acogedor, una terraza perfecta para disfrutar del aire libre y un patio espacioso. Situado en una parcela de 465 m², este chalet construido en 2011 necesita una reforma integral, lo que te permitirá diseñar cada rincón a tu medida. Su ubicación es inmejorable: a solo 250 metros de la parada de autobús en Avenida Extremadura y cerca de la Playa de S'Abanell. Disfruta de la comodidad de tener todos los servicios necesarios a tu alcance, como comercios, supermercados, centros educativos, farmacias y centros de salud. Con buenas comunicaciones por carretera (GI-6831) y transporte público, este chalet orientado al norte y este es una joya esperando ser descubierta. No dejes pasar esta oportunidad para crear el hogar de tus sueños en una de las zonas más deseadas de Girona. ¡Ven a visitarlo y deja volar tu imaginación! Si necesita financiación en las mejores condiciones, no dude en consultarnos. Solicite más información sin compromiso en LLORETDEMAR. COM y BLANES. COM PUNT IMMOBILIARI. El equipo comercial más amplio de la Costa Brava Sur. Compra y venda con transparencia y seguridad. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. Solicite más información sin compromiso en LLORETDEMAR. COM y BLANES. COM PUNT IMMOBILIARI. El equipo comercial más amplio de la Costa Brava Sur. Compra y venda con transparencia y seguridad. ",0,1,Blanes.com,3,2011.0,0,0,0,0,1,0,0,0,2,0,59,0,0,0,0,1,0,0,0,1,0,0,0,1581.3953488372092,1.3333333333333333,0,La Plantera
107331547,https://www.idealista.com/inmueble/107331547/,Dúplex en venta en calle d'Anselm Clavé,159000,80,1,carrer d'anselm clavé,41.678504700000005,2.7848667000000003,2025-02-17," ¡Descubre tu nuevo hogar en el corazón de Blanes! Este encantador ático dúplex te ofrece una experiencia única a pocos metros del mar. Con 80 m² construidos y 55 m² útiles, es perfecto para parejas o como segunda residencia. En la planta baja, encontrarás un acogedor dormitorio doble con espacio adicional para un vestidor o despacho, además de un baño completo con plato de ducha. La planta superior te sorprenderá con un luminoso salón comedor y una cocina abierta que se extiende hacia una gran terraza, ideal para disfrutar de las vistas y el sol.  Gracias a su orientación sur-este, la luz natural inunda cada rincón de este piso todo exterior, ofreciendo un ambiente cálido y acogedor durante todo el año. La finca, construida en 1990, se encuentra en buen estado y cuenta con calefacción eléctrica y aire acondicionado para tu confort. Aunque está situada en la cuarta planta sin ascensor, su ubicación céntrica compensa cualquier inconveniente. No dejes pasar esta oportunidad de vivir en un lugar privilegiado, donde la brisa marina y el encanto de Blanes te esperan cada día. En cumplimiento de la ley 3/2917 del 13 de febrero de 2018 del CODIGO CIVIL DE CATALUNYA, por el que se aprueba el Reglamento de Información al Consumidor en la compraventa y arrendamiento de viviendas en CATALUÑA, se informa al cliente que los gastos notariales, registrales e impuestos que le sean de aplicación ( ITP ó IVA + AJD ) y otros gastos inherentes a la compraventa no están incluidos en el precio. ",0,1,Blanes.com,1,1990.0,1,0,0,0,0,0,0,1,2,0,59,0,1,0,0,0,0,0,0,0,0,0,1,1987.5,1.0,2,Centre
